Title,Artist,Harmony,Intervals,Interval_Variance
"""Disco Inferno""",50 Cent,not found,not found,not found
"""You and Me""",Lifehouse,"[1, 4, 1, 1, 6, 5, 4, 1, 4, 1, 1, 6, 5, 4, 1, 4, 1, 1, 6, 5, 4, 1, 2, 4, 6, 1, 6, 5, 1, 2, 4, 6, 1, 6, 5, 4, 1, 4, 1, 1, 6, 5, 4, 1, 4, 1, 1, 6, 5, 4, 1, 2, 4, 6, 1, 6, 5, 1, 2, 4, 6, 1, 6, 5, 4, 3, 4, 1, 5, 6, 2, 5, 3, 4, 4, 4, 4, 1, 2, 4, 6, 1, 6, 5, 1, 2, 4, 6, 1, 4, 5, 1, 2, 4, 6, 1, 6, 5, 1, 2, 4, 6, 1, 6, 5, 1, 4, 5, 1, 6, 5, 4, 1, 4, 1, 1, 6, 5, 4]","[7, -7, 0, 3, 2, 2, -7, 7, -7, 0, 3, 2, 2, -7, 7, -7, 0, 3, 2, 2, -7, -2, 9, -4, -3, 3, 2, -5, -2, 9, -4, -3, 3, 2, 2, -7, 7, -7, 0, 3, 2, 2, -7, 7, -7, 0, 3, 2, 2, -7, -2, 9, -4, -3, 3, 2, -5, -2, 9, -4, -3, 3, 2, 2, -11, 11, -7, 5, -2, -5, 7, -9, 11, 0, 0, 0, -7, -2, 9, -4, -3, 3, 2, -5, -2, 9, -4, -3, 7, -2, -5, -2, 9, -4, -3, 3, 2, -5, -2, 9, -4, -3, 3, 2, -5, 7, -2, -5, 3, 2, 2, -7, 7, -7, 0, 3, 2, 2]",25.0388537776501
"""Don't Phunk with My Heart""",The Black Eyed Peas,"[1, 7, 0, 1, 5, 7, 0, 1, 5, 1, 7, 1, 7, 1, 1, 7, 0, 1, 1, 7, 0, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 7, 0, 1, 7, 1, 7, 1, 1, 1, 7, 0, 1, 1, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 0, 1, 5, 1]","[2, 1, -3, 5, -3, 1, -3, 5, -5, 2, -2, 2, -2, 0, 2, 1, -3, 0, 2, 1, -3, 2, -2, 2, -2, 0, 0, 0, 0, 0, 2, 1, -3, 2, -2, 2, -2, 0, 0, 2, 1, -3, 0, 0, 2, -2, 2, -2, 2, -2, 2, -2, 2, 1, -3, 5, -5]",5.4035087719298245
"""Lose Control""",Missy Elliott featuring Ciara and Fatman Scoop,not found,not found,not found
"""Shake It Off""",Mariah Carey,"[1, 7, 6, 1, 7, 6, 1, 7, 6, 1, 7, 6, 1, 7, 6]","[2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2]",7.346938775510204
"""Mr. Brightside""",The Killers,"[1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 6, 5, 4, 6, 5, 4, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 6, 5, 4, 6, 5, 4, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5]","[0, -5, 5, 0, -5, 5, 0, -5, 5, 0, -5, 5, 0, -5, -4, 2, 2, -4, 2, 2, 5, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, 0, -5, 5, 0, -5, 5, 0, -5, 5, 0, -5, -4, 2, 2, -4, 2, 2, 5, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2, 7, -5, -4, 2]",19.612937331795465
"""Just a Lil Bit""",50 Cent,not found,not found,not found
"""Pon de Replay""",Rihanna,"[1, 4, 5, 1, 1, 4, 1, 4, 5, 1, 5, 4, 1, 4, 1, 5, 1, 4, 1, 4, 1, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 1, 1, 1, 5, 1, 5, 4, 1, 4, 1, 5, 1, 4, 1, 4, 1, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 1, 1, 1, 1, 3, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4]","[-5, 10, -5, 0, -5, 5, -5, 10, -5, 5, -10, 5, -5, 5, 5, -5, -5, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 0, 0, 0, 5, -5, 5, -10, 5, -5, 5, 5, -5, -5, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 0, 0, 0, 0, -3, 3, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5]",25.208304498269893
"""How We Do""",The Game featuring 50 Cent,not found,not found,not found
"""Beverly Hills""",Weezer,not found,not found,not found
"""Oh""",Ciara featuring Ludacris,"[1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1, 4, 1, 5, 1]","[7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5, 7, -7, 5, -5]",37.0
"""Lonely No More""",Rob Thomas,"[1, 4, 7, 3, 3, 1, 4, 7, 3, 3, 1, 4, 7, 5, 5, 1, 4, 6, 5, 5, 1, 4, 6, 5, 5, 1, 1, 4, 7, 3, 3, 1, 4, 7, 5, 5, 1, 4, 7, 3, 3, 1, 4, 7, 5, 5, 1, 1, 4, 7, 5, 1, 4, 7, 5, 1, 4, 6, 5, 5, 1, 1, 4, 4, 6, 5, 1, 1, 4, 7, 3, 3, 1, 4, 7, 5, 5, 1, 4, 7, 3, 3, 1, 4, 7, 5, 5, 1, 1, 4, 7, 5, 1, 4, 7, 5, 4, 1, 4, 7, 1, 4, 1, 4, 7, 5, 5, 1, 4, 7, 3, 3, 1, 4, 7, 5, 5, 1, 4, 7, 3, 3, 1, 4, 7, 5, 1, 4, 7, 5, 1, 4, 7, 5, 1, 4, 7, 5, 1, 4, 7, 5, 1, 4, 7, 5, 1, 4, 7, 5, 1, 4, 7, 5]","[7, -5, 7, 0, -9, 7, -5, 7, 0, -9, 7, -5, 3, 0, -5, 7, -3, 1, 0, -5, 7, -3, 1, 0, -5, 0, 7, -5, 7, 0, -9, 7, -5, 3, 0, -5, 7, -5, 7, 0, -9, 7, -5, 3, 0, -5, 0, 7, -5, 3, -5, 7, -5, 3, -5, 7, -3, 1, 0, -5, 0, 7, 0, -3, 1, -5, 0, 7, -5, 7, 0, -9, 7, -5, 3, 0, -5, 7, -5, 7, 0, -9, 7, -5, 3, 0, -5, 0, 7, -5, 3, -5, 7, -5, 3, 2, -7, 7, -5, -2, 7, -7, 7, -5, 3, 0, -5, 7, -5, 7, 0, -9, 7, -5, 3, 0, -5, 7, -5, 7, 0, -9, 7, -5, 3, -5, 7, -5, 3, -5, 7, -5, 3, -5, 7, -5, 3, -5, 7, -5, 3, -5, 7, -5, 3, -5, 7, -5, 3, -5, 7, -5, 3]",27.443376479131956
"""Drop It Like It's Hot""",Snoop Dogg featuring Pharrell,"[1, 3, 2, 2, 5, 3, 2, 1, 3, 2, 2, 5, 5, 3, 3, 2, 2, 1, 3, 2, 2, 5, 5, 3, 3, 2, 1, 3, 2, 2, 5, 3, 2, 1, 3, 2, 2, 5, 5, 3, 3, 2, 2, 5, 5, 3, 3, 2, 2, 1, 3, 2, 2, 5, 3, 2, 1, 3, 2, 2, 5, 5, 3, 3, 2, 1, 3, 2, 2, 5, 5, 3, 3, 2, 2, 1, 3, 2, 2, 5, 3, 2, 1, 3, 2, 2, 1, 3, 2, 2]","[-3, 1, 0, -5, 4, 1, 2, -3, 1, 0, -5, 0, 4, 0, 1, 0, 2, -3, 1, 0, -5, 0, 4, 0, 1, 2, -3, 1, 0, -5, 4, 1, 2, -3, 1, 0, -5, 0, 4, 0, 1, 0, -5, 0, 4, 0, 1, 0, 2, -3, 1, 0, -5, 4, 1, 2, -3, 1, 0, -5, 0, 4, 0, 1, 2, -3, 1, 0, -5, 0, 4, 0, 1, 0, 2, -3, 1, 0, -5, 4, 1, 2, -3, 1, 0, 2, -3, 1, 0]",6.403989395278374
"""Hate It or Love It""",The Game featuring 50 Cent,"[1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3, 1, 6, 3, 3]","[-9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0, 4, -9, 5, 0]",30.69048888888889
"""Lovers & Friends""",Lil Jon & the East Side Boyz featuring Usher and Ludacris,not found,not found,not found
"""Soldier""",Destiny's Child featuring T.I. and Lil Wayne,not found,not found,not found
